index,latitude,longitude
1068,40.463437,-79.705432
1069,40.442213,-79.713173
1070,40.431632,-79.717183
1071,40.450489,-79.713396
1072,40.454834,-79.710741
1073,40.435592,-79.714014
1074,40.428064,-79.721817
1075,40.4424,-79.713463
1076,40.458178,-79.708459
1077,40.41528,-79.925033
1078,40.41186,-79.922693
1079,40.411794,-79.923025
1080,40.414994,-79.924799
1081,40.452084,-79.956764
1082,40.416203,-79.8148
1083,40.416782,-79.814677
1084,40.423652,-79.793908
1085,40.410781,-79.818933
1086,40.413174,-79.817807
1087,40.412682,-79.818463
1088,40.409155,-79.818965
1089,40.419099,-79.811424
1090,40.410823,-79.818692
1091,40.414931,-79.815848
1092,40.420213,-79.808272
1093,40.418943,-79.811519
1094,40.419967,-79.808334
1095,40.412973,-79.81781
1096,40.40896,-79.818753
1097,40.421844,-79.803015
1098,40.421032,-79.80003
1099,40.421223,-79.799974
1100,40.421735,-79.803382
1101,40.423332,-79.794071
1102,40.424319,-79.79124
1103,40.48788,-79.924487
1104,40.479416,-79.929805
1105,40.486009,-79.926482
1106,40.477314,-79.930489
1107,40.485006,-79.927698
1108,40.487028,-79.92514
1109,40.486978,-79.925457
1110,40.474327,-79.9315
1111,40.481096,-79.929259
1112,40.482626,-79.928739
1113,40.476174,-79.930863
1114,40.465551,-79.824669
1115,40.406139,-79.94268
1116,40.406032,-79.942565
1117,40.405438,-79.934093
1118,40.405194,-79.933895
1119,40.40616,-79.930843
1120,40.406023,-79.931099
1121,40.408288,-79.925921
1122,40.406551,-79.941195
1123,40.406413,-79.939953
1124,40.406459,-79.939545
1125,40.405745,-79.938284
1126,40.406654,-79.927726
1127,40.405464,-79.937123
1128,40.40534,-79.937172
1129,40.407245,-79.926739
1130,40.406548,-79.927609
1131,40.406188,-79.932875
1132,40.405993,-79.93267
1133,40.404844,-79.935319
1134,40.404657,-79.935215
1135,40.407169,-79.926529
1136,40.404693,-79.860841
1137,40.407349,-79.856897
1138,40.405647,-79.859549
1139,40.406009,-79.858458
1140,40.437638,-79.977542
1141,40.440049,-79.888395
1142,40.441298,-79.894135
1143,40.440465,-79.889367
1144,40.441123,-79.892532
1145,40.441296,-79.892608
1146,40.441173,-79.891071
1147,40.441086,-79.891442
1148,40.440455,-79.889703
1149,40.445103,-79.976229
1150,40.445156,-79.976049
1151,40.457585,-79.850238
1152,40.453246,-79.859111
1153,40.454908,-79.858435
1154,40.456107,-79.857917
1155,40.457208,-79.857387
1156,40.458196,-79.855513
1157,40.458504,-79.846381
1158,40.459428,-79.844153
1159,40.454569,-79.858363
1160,40.448995,-79.86597
1161,40.449182,-79.865988
1162,40.457916,-79.852096
1163,40.453543,-79.859052
1164,40.452719,-79.860262
1165,40.449223,-79.864175
1166,40.451242,-79.861618
1167,40.451362,-79.861828
1168,40.458105,-79.855457
1169,40.457671,-79.84982
1170,40.458322,-79.84635
1171,40.459402,-79.843845
1172,40.458009,-79.851639
1173,40.452423,-79.86044
1174,40.4491,-79.864209
1175,40.468339,-79.906584
1176,40.468653,-79.906508
1177,40.463929,-79.916738
1178,40.469061,-79.90584
1179,40.467978,-79.9072
1180,40.467036,-79.91019
1181,40.466727,-79.910482
1182,40.464457,-79.916003
1183,40.466282,-79.912066
1184,40.465802,-79.913318
1185,40.478288,-79.900521
1186,40.478547,-79.901715
1187,40.478512,-79.900491
1188,40.492859,-79.790941
1189,40.493732,-79.789346
1190,40.48701,-79.808479
1191,40.486726,-79.805021
1192,40.488127,-79.801589
1193,40.48631,-79.814672
1194,40.486333,-79.811614
1195,40.48723,-79.803188
1196,40.485086,-79.817816
1197,40.491769,-79.793014
1198,40.494114,-79.787741
1199,40.468824,-79.896246
1200,40.46866,-79.895856
1201,40.467004,-79.890384
1202,40.470126,-79.897369
1203,40.470044,-79.89695
1204,40.467141,-79.891728
1205,40.471283,-79.897987
1206,40.467035,-79.893634
1207,40.466937,-79.891784
1208,40.46685,-79.893672
1209,40.445339,-79.991791
1210,40.446914,-79.989193
1211,40.448364,-79.98676
1212,40.449248,-79.98535
1213,40.451215,-79.982418
1214,40.453482,-79.979113
1215,40.454495,-79.977657
1216,40.455447,-79.976226
1217,40.456372,-79.974883
1218,40.456441,-79.974604
1219,40.457355,-79.973441
1220,40.458352,-79.972014
1221,40.458094,-79.972113
1222,40.459374,-79.970567
1223,40.460343,-79.969138
1224,40.461738,-79.965745
1225,40.462084,-79.961866
1226,40.46256,-79.959177
1227,40.462978,-79.956565
1228,40.456503,-79.939275
1229,40.456698,-79.940086
1230,40.463209,-79.9549
1231,40.463062,-79.955222
1232,40.461107,-79.947904
1233,40.461152,-79.948254
1234,40.463116,-79.951646
1235,40.463129,-79.952029
1236,40.459473,-79.944691
1237,40.459433,-79.94521
1238,40.461614,-79.966899
1239,40.461438,-79.967171
1240,40.463428,-79.953386
1241,40.46363,-79.953476
1242,40.460591,-79.946902
1243,40.459998,-79.945816
1244,40.460052,-79.946187
1245,40.458034,-79.94199
1246,40.457802,-79.942178
1247,40.45741,-79.940825
1248,40.457302,-79.941264
1249,40.462128,-79.949778
1250,40.46206,-79.949976
1251,40.458839,-79.943525
1252,40.45878,-79.944031
1253,40.446689,-79.98923
1254,40.449027,-79.985377
1255,40.451124,-79.982231
1256,40.453285,-79.979096
1257,40.454201,-79.977772
1258,40.455192,-79.976335
1259,40.459076,-79.970701
1260,40.460009,-79.969332
1261,40.461773,-79.96405
1262,40.461902,-79.962162
1263,40.462355,-79.95942
1264,40.46269,-79.957369
1265,40.401301,-79.865625
1266,40.46464,-79.898974
1267,40.466346,-79.897858
1268,40.463089,-79.904487
1269,40.472397,-79.890909
1270,40.472199,-79.890953
1271,40.46979,-79.894566
1272,40.460449,-79.913454
1273,40.470414,-79.892848
1274,40.468828,-79.896054
1275,40.46866,-79.896099
1276,40.473035,-79.888744
1277,40.467805,-79.897084
1278,40.461127,-79.909728
1279,40.460929,-79.909888
1280,40.462195,-79.90641
1281,40.463918,-79.902041
1282,40.463765,-79.902087
1283,40.471036,-79.892136
1284,40.460607,-79.911711
1285,40.460729,-79.911565
1286,40.461669,-79.907877
1287,40.461485,-79.908084
1288,40.467925,-79.89686
1289,40.470217,-79.893636
1290,40.464781,-79.898962
1291,40.466211,-79.897768
1292,40.463157,-79.90459
1293,40.464316,-79.900512
1294,40.46969,-79.894517
1295,40.470982,-79.892024
1296,40.470096,-79.893662
1297,40.472903,-79.888953
1298,40.462038,-79.906417
1299,40.379362,-79.806778
1300,40.379352,-79.80719
1301,40.381097,-79.811504
1302,40.381145,-79.81218
1303,40.375548,-79.797032
1304,40.395783,-79.838792
1305,40.389045,-79.830969
1306,40.37137,-79.789232
1307,40.380086,-79.809209
1308,40.381509,-79.816975
1309,40.368216,-79.780111
1310,40.368035,-79.780165
1311,40.377305,-79.801196
1312,40.37672,-79.799568
1313,40.376657,-79.799812
1314,40.370377,-79.78645
1315,40.372978,-79.793067
1316,40.387153,-79.827725
1317,40.369062,-79.78224
1318,40.381367,-79.813568
1319,40.378132,-79.803416
1320,40.375339,-79.796408
1321,40.395689,-79.838519
1322,40.388689,-79.830086
1323,40.371401,-79.788917
1324,40.369086,-79.782686
1325,40.377513,-79.802122
1326,40.370445,-79.786051
1327,40.372973,-79.792633
1328,40.387121,-79.828189
1329,40.378314,-79.804332
1330,40.398813,-79.836667
1331,40.39867,-79.836545
1332,40.395295,-79.83802
1333,40.450791,-79.843558
1334,40.464902,-79.832733
1335,40.462387,-79.833983
1336,40.463925,-79.832993
1337,40.461948,-79.833932
1338,40.465444,-79.832284
1339,40.45887,-79.833926
1340,40.459139,-79.834043
1341,40.454269,-79.837705
1342,40.454078,-79.837623
1343,40.455876,-79.835892
1344,40.456183,-79.835977
1345,40.407654,-79.929938
1346,40.395751,-79.84136
1347,40.395966,-79.841545
1348,40.39647,-79.841295
1349,40.396704,-79.841415
1350,40.397203,-79.841157
1351,40.397421,-79.841345
1352,40.464308,-79.953485
1353,40.397935,-79.841051
1354,40.465462,-79.954777
1355,40.471829,-79.787677
1356,40.398328,-79.841031
1357,40.398509,-79.841159
1358,40.469555,-79.790057
1359,40.470583,-79.789247
1360,40.473381,-79.787571
1361,40.468234,-79.791398
1362,40.464191,-79.953139
1363,40.433763,-79.788755
1364,40.431529,-79.791202
1365,40.434923,-79.786038
1366,40.435819,-79.785506
1367,40.433598,-79.788666
1368,40.43194,-79.791169
1369,40.434968,-79.786317
1370,40.430303,-79.791532
1371,40.407806,-79.819711
1372,40.407677,-79.820602
1373,40.407426,-79.823
1374,40.407905,-79.820317
1375,40.407521,-79.824839
1376,40.407932,-79.818791
1377,40.407596,-79.82302
1378,40.46955,-79.874284
1379,40.469959,-79.867156
1380,40.468621,-79.872497
1381,40.469232,-79.870875
1382,40.469823,-79.868037
1383,40.446355,-79.84659
1384,40.398208,-79.812387
1385,40.399759,-79.814725
1386,40.400791,-79.816333
1387,40.39566,-79.805154
1388,40.405373,-79.861785
1389,40.396706,-79.810009
1390,40.395881,-79.806167
1391,40.396343,-79.808635
1392,40.397388,-79.81115
1393,40.416014,-79.885092
1394,40.415947,-79.885477
1395,40.415404,-79.883231
1396,40.454218,-79.947598
1397,40.454476,-79.94776
1398,40.453367,-79.947515
1399,40.453534,-79.947422
1400,40.458524,-79.947039
1401,40.458918,-79.947093
1402,40.455783,-79.947452
1403,40.456172,-79.947759
1404,40.457687,-79.947249
1405,40.458226,-79.947546
1406,40.45234,-79.964296
1407,40.453353,-79.962857
1408,40.421778,-79.890225
1409,40.421982,-79.890561
1410,40.418224,-79.888054
1411,40.420664,-79.889483
1412,40.422963,-79.891242
1413,40.417327,-79.887499
1414,40.417406,-79.887794
1415,40.420761,-79.889854
1416,40.423491,-79.891292
1417,40.419867,-79.889047
1418,40.420062,-79.889401
1419,40.425573,-79.891555
1420,40.425449,-79.891721
1421,40.418377,-79.888405
1422,40.427327,-79.792134
1423,40.42848,-79.787417
1424,40.424853,-79.790234
1425,40.4271,-79.788102
1426,40.428114,-79.787429
1427,40.427334,-79.788264
1428,40.470245,-79.754761
1429,40.476383,-79.760439
1430,40.470331,-79.754904
1431,40.446367,-79.871182
1432,40.445874,-79.871706
1433,40.447411,-79.869766
1434,40.447072,-79.869779
1435,40.446528,-79.870509
1436,40.448948,-79.867837
1437,40.448922,-79.867492
1438,40.445332,-79.873772
1439,40.445104,-79.874293
1440,40.448304,-79.868701
1441,40.448029,-79.868569
1442,40.467176,-79.869267
1443,40.466883,-79.872972
1444,40.468526,-79.886357
1445,40.467743,-79.883139
1446,40.46668,-79.87429
1447,40.468864,-79.886922
1448,40.465506,-79.876548
1449,40.470225,-79.887599
1450,40.467803,-79.883051
1451,40.466449,-79.874342
1452,40.468739,-79.886514
1453,40.465766,-79.876375
1454,40.43545,-79.916333
1455,40.434852,-79.916404
1456,40.436279,-79.916226
1457,40.439659,-79.9229
1458,40.439858,-79.923218
1459,40.436084,-79.923053
1460,40.436148,-79.922754
1461,40.434857,-79.922979
1462,40.434623,-79.922725
1463,40.427422,-79.926416
1464,40.437068,-79.923078
1465,40.426415,-79.927628
1466,40.426316,-79.927482
1467,40.437881,-79.922825
1468,40.438387,-79.922884
1469,40.438187,-79.923094
1470,40.42958,-79.92341
1471,40.429929,-79.923588
1472,40.419836,-79.928149
1473,40.419809,-79.928387
1474,40.433478,-79.922886
1475,40.433806,-79.923028
1476,40.423081,-79.928655
1477,40.423348,-79.928751
1478,40.421796,-79.928735
1479,40.422048,-79.928997
1480,40.428177,-79.924745
1481,40.428161,-79.925098
1482,40.441288,-79.923251
1483,40.441476,-79.923543
1484,40.432209,-79.92306
1485,40.432441,-79.923257
1486,40.427685,-79.925868
1487,40.442633,-79.923559
1488,40.44296,-79.92387
1489,40.424861,-79.928042
1490,40.425064,-79.928157
1491,40.443692,-79.923737
1492,40.443674,-79.923992
1493,40.458664,-79.933723
1494,40.468919,-79.927627
1495,40.464718,-79.930136
1496,40.477018,-79.923679
1497,40.457303,-79.934152
1498,40.456542,-79.933879
1499,40.462057,-79.9317
1500,40.456073,-79.93332
1501,40.467388,-79.92815
1502,40.454623,-79.932406
1503,40.454766,-79.932659
1504,40.453376,-79.931705
1505,40.453283,-79.931823
1506,40.460837,-79.932492
1507,40.460442,-79.932349
1508,40.475643,-79.924655
1509,40.475199,-79.924472
1510,40.469941,-79.927191
1511,40.469537,-79.926983
1512,40.472657,-79.925977
1513,40.472473,-79.925698
1514,40.450097,-79.929764
1515,40.450609,-79.930201
1516,40.467924,-79.928206
1517,40.463215,-79.930728
1518,40.463247,-79.930903
1519,40.464534,-79.929952
1520,40.466464,-79.928819
1521,40.465494,-79.929427
1522,40.471724,-79.926416
1523,40.47129,-79.926233
1524,40.45202,-79.930905
1525,40.452092,-79.931056
1526,40.474184,-79.925274
1527,40.473996,-79.925055
1528,40.468675,-79.927372
1529,40.46192,-79.93146
1530,40.465773,-79.929513
1531,40.466767,-79.928936
1532,40.452599,-79.949782
1533,40.452741,-79.949675
1534,40.45028,-79.948541
1535,40.447209,-79.947497
1536,40.450488,-79.949014
1537,40.447889,-79.947564
1538,40.42022,-79.884785
1539,40.421318,-79.886206
1540,40.421276,-79.88593
1541,40.420647,-79.885351
1542,40.388068,-79.82337
1543,40.440147,-79.96988
1544,40.441537,-79.969955
1545,40.441301,-79.970122
1546,40.454183,-79.885862
1547,40.454948,-79.885824
1548,40.451844,-79.884875
1549,40.450919,-79.884618
1550,40.453009,-79.885462
1551,40.449285,-79.884244
1552,40.453884,-79.88554
1553,40.451646,-79.884637
1554,40.450913,-79.884457
1555,40.452804,-79.88521
1556,40.464834,-79.890155
1557,40.466284,-79.890313
1558,40.466924,-79.890045
1559,40.466236,-79.889988
1560,40.440345,-79.742483
1561,40.443705,-79.757807
1562,40.443669,-79.757434
1563,40.441102,-79.747792
1564,40.442896,-79.756134
1565,40.441702,-79.750071
1566,40.44068,-79.745569
1567,40.441327,-79.751749
1568,40.441365,-79.75385
1569,40.441176,-79.74749
1570,40.442823,-79.756361
1571,40.441884,-79.749795
1572,40.440817,-79.74523
1573,40.441563,-79.751603
1574,40.441478,-79.753554
1575,40.454295,-79.9615
1576,40.432263,-79.789608
1577,40.431075,-79.787487
1578,40.431287,-79.787493
1579,40.434598,-79.948632
1580,40.435068,-79.945279
1581,40.405731,-79.845292
1582,40.405778,-79.844356
1583,40.444644,-79.875602
1584,40.45654,-79.871489
1585,40.453262,-79.874447
1586,40.453017,-79.874214
1587,40.455466,-79.874107
1588,40.455666,-79.87425
1589,40.456219,-79.873608
1590,40.456636,-79.871794
1591,40.454415,-79.874061
1592,40.39568,-79.804804
1593,40.395281,-79.804629
1594,40.468437,-79.901966
1595,40.46804,-79.903547
1596,40.469934,-79.897251
1597,40.468264,-79.902967
1598,40.469386,-79.899534
1599,40.468696,-79.901776
1600,40.469616,-79.89921
1601,40.439897,-79.894788
1602,40.439416,-79.894891
1603,40.441088,-79.894238
1604,40.439805,-79.894548
1605,40.456006,-79.976958
1606,40.456977,-79.97558
1607,40.457979,-79.974129
1608,40.458964,-79.972599
1609,40.460015,-79.971074
1610,40.46087,-79.969926
1611,40.461408,-79.968893
1612,40.462733,-79.967009
1613,40.464247,-79.963848
1614,40.46465,-79.961409
1615,40.46446,-79.961586
1616,40.464861,-79.960202
1617,40.464707,-79.960157
1618,40.465266,-79.957874
1619,40.465077,-79.958082
1620,40.466012,-79.953405
1621,40.466245,-79.952131
1622,40.453901,-79.912089
1623,40.454186,-79.912749
1624,40.464803,-79.936134
1625,40.464523,-79.936762
1626,40.442763,-79.867665
1627,40.439589,-79.874748
1628,40.46468,-79.938407
1629,40.464403,-79.938892
1630,40.443853,-79.864629
1631,40.46214,-79.927031
1632,40.447161,-79.894938
1633,40.447103,-79.895364
1634,40.446662,-79.893535
1635,40.462805,-79.966984
1636,40.458229,-79.918334
1637,40.458136,-79.918523
1638,40.45723,-79.91727
1639,40.446689,-79.894168
1640,40.464841,-79.940923
1641,40.464644,-79.941398
1642,40.464161,-79.932248
1643,40.443596,-79.865692
1644,40.464052,-79.932739
1645,40.444446,-79.863162
1646,40.444071,-79.864509
1647,40.466075,-79.952319
1648,40.46489,-79.934679
1649,40.464598,-79.935411
1650,40.40479,-79.826139
1651,40.444633,-79.861206
1652,40.461424,-79.924611
1653,40.461386,-79.925062
1654,40.449177,-79.901118
1655,40.449128,-79.901576
1656,40.444826,-79.861099
1657,40.450023,-79.903534
1658,40.449942,-79.903958
1659,40.448673,-79.899502
1660,40.448553,-79.89983
1661,40.452615,-79.910239
1662,40.452651,-79.910597
1663,40.465691,-79.955098
1664,40.465517,-79.955337
1665,40.465546,-79.946216
1666,40.465348,-79.946704
1667,40.439439,-79.87505
1668,40.46538,-79.945026
1669,40.465192,-79.945502
1670,40.450791,-79.90596
1671,40.463408,-79.931066
1672,40.46357,-79.930369
1673,40.465622,-79.948204
1674,40.440952,-79.871377
1675,40.440475,-79.8718
1676,40.443781,-79.865792
1677,40.459171,-79.920112
1678,40.461007,-79.923521
1679,40.405205,-79.829381
1680,40.462843,-79.928589
1681,40.443139,-79.866644
1682,40.44239,-79.867993
1683,40.44137,-79.877529
1684,40.405224,-79.826728
1685,40.44602,-79.891613
1686,40.445704,-79.891162
1687,40.441974,-79.86921
1688,40.445241,-79.889915
1689,40.461732,-79.925539
1690,40.461706,-79.925955
1691,40.465066,-79.9427
1692,40.464869,-79.943123
1693,40.464077,-79.964001
1694,40.465804,-79.953582
1695,40.448181,-79.898109
1696,40.444179,-79.863333
1697,40.45069,-79.906173
1698,40.455961,-79.915406
1699,40.465744,-79.94792
1700,40.459536,-79.920258
1701,40.405027,-79.829425
1702,40.443314,-79.866735
1703,40.405212,-79.828012
1704,40.441793,-79.869168
1705,40.445282,-79.889465
1706,40.428091,-79.812115
1707,40.426622,-79.811759
1708,40.426365,-79.811365
1709,40.428105,-79.811731
1710,40.424536,-79.812304
1711,40.424652,-79.81394
1712,40.429525,-79.816011
1713,40.429338,-79.812158
1714,40.429761,-79.812022
1715,40.424182,-79.812179
1716,40.395172,-79.7671
1717,40.391395,-79.766005
1718,40.395264,-79.767466
1719,40.429361,-79.927286
1720,40.409999,-79.852317
1721,40.412993,-79.882907
1722,40.410129,-79.877764
1723,40.410252,-79.877887
1724,40.411347,-79.880143
1725,40.413144,-79.883511
1726,40.411927,-79.88133
1727,40.436985,-79.876173
1728,40.437551,-79.878019
1729,40.436745,-79.8736
1730,40.437966,-79.879293
1731,40.448795,-79.909895
1732,40.446438,-79.903605
1733,40.447262,-79.905869
1734,40.447235,-79.905389
1735,40.44799,-79.907475
1736,40.447955,-79.908001
1737,40.442223,-79.983363
1738,40.444456,-79.985012
1739,40.443598,-79.984397
1740,40.444316,-79.984751
1741,40.459401,-79.866308
1742,40.443492,-79.98416
1743,40.455677,-79.863745
1744,40.451194,-79.86848
1745,40.450986,-79.86825
1746,40.442851,-79.965858
1747,40.44274,-79.965628
1748,40.441684,-79.965731
1749,40.44037,-79.965668
1750,40.441541,-79.965568
1751,40.429559,-79.816333
1752,40.440513,-79.886939
1753,40.440504,-79.88768
1754,40.426846,-79.938609
1755,40.444305,-79.975718
1756,40.441923,-79.882645
1757,40.441056,-79.880086
1758,40.441482,-79.881354
1759,40.477053,-79.798098
1760,40.480887,-79.802474
1761,40.477084,-79.787628
1762,40.483908,-79.814488
1763,40.483831,-79.814852
1764,40.475146,-79.775585
1765,40.474948,-79.790925
1766,40.475933,-79.77813
1767,40.481497,-79.805954
1768,40.476663,-79.782557
1769,40.476589,-79.782988
1770,40.477602,-79.799795
1771,40.484484,-79.818955
1772,40.484981,-79.817614
1773,40.475265,-79.772781
1774,40.476261,-79.780726
1775,40.47537,-79.793768
1776,40.475305,-79.770778
1777,40.482824,-79.809527
1778,40.482852,-79.809797
1779,40.475076,-79.792176
1780,40.477709,-79.785454
1781,40.47753,-79.785355
1782,40.476817,-79.78767
1783,40.475004,-79.775564
1784,40.475164,-79.790883
1785,40.475847,-79.778457
1786,40.481328,-79.805968
1787,40.477578,-79.799544
1788,40.48483,-79.817972
1789,40.475027,-79.772951
1790,40.475145,-79.770997
1791,40.476465,-79.780405
1792,40.475462,-79.793563
1793,40.474953,-79.79227
1794,40.437281,-79.894169
1795,40.43749,-79.894467
1796,40.433713,-79.892296
1797,40.435064,-79.893232
1798,40.434929,-79.8929
1799,40.438588,-79.894764
1800,40.436265,-79.893717
1801,40.436445,-79.894007
1802,40.443636,-79.886871
1803,40.472212,-79.937529
1804,40.472061,-79.938764
1805,40.471887,-79.938847
1806,40.423413,-79.891742
1807,40.42308,-79.892796
1808,40.422408,-79.89484
1809,40.422674,-79.894707
1810,40.452529,-79.920547
1811,40.440171,-79.919438
1812,40.44004,-79.919713
1813,40.435534,-79.919191
1814,40.435131,-79.918853
1815,40.448013,-79.921561
1816,40.433391,-79.918423
1817,40.433557,-79.918679
1818,40.437002,-79.919091
1819,40.438122,-79.919469
1820,40.445617,-79.920956
1821,40.449879,-79.920756
1822,40.441713,-79.919754
1823,40.441906,-79.920059
1824,40.432366,-79.918314
1825,40.436728,-79.919317
1826,40.442875,-79.920338
1827,40.443748,-79.920397
1828,40.443961,-79.920658
1829,40.448319,-79.921241
1830,40.44575,-79.921209
1831,40.449735,-79.920693
1832,40.434199,-79.918652
1833,40.442759,-79.920073
1834,40.478795,-79.902084
1835,40.480771,-79.903265
1836,40.441134,-79.882634
1837,40.441105,-79.883034
1838,40.44031,-79.880074
1839,40.440289,-79.880538
1840,40.439015,-79.876291
1841,40.442364,-79.886497
1842,40.440739,-79.88145
1843,40.440719,-79.88187
1844,40.441551,-79.884438
1845,40.442824,-79.888398
1846,40.439713,-79.878831
1847,40.439762,-79.878482
1848,40.443619,-79.89069
1849,40.441913,-79.885117
1850,40.442011,-79.885829
1851,40.441562,-79.884008
1852,40.477641,-79.950345
1853,40.478175,-79.955595
1854,40.478336,-79.955466
1855,40.47778,-79.954665
1856,40.473237,-79.930921
1857,40.473254,-79.930604
1858,40.476891,-79.932675
1859,40.477612,-79.951555
1860,40.472332,-79.928214
1861,40.47291,-79.92968
1862,40.477679,-79.952589
1863,40.473962,-79.931405
1864,40.47739,-79.953848
1865,40.478183,-79.948811
1866,40.481777,-79.941
1867,40.475104,-79.931796
1868,40.471473,-79.92659
1869,40.480537,-79.935079
1870,40.47851,-79.944774
1871,40.480527,-79.942476
1872,40.477974,-79.932874
1873,40.477985,-79.932642
1874,40.480631,-79.934705
1875,40.480958,-79.935851
1876,40.477796,-79.94746
1877,40.481746,-79.939135
1878,40.477455,-79.95051
1879,40.476898,-79.932446
1880,40.477397,-79.952887
1881,40.477501,-79.951861
1882,40.481127,-79.937314
1883,40.472268,-79.928531
1884,40.474213,-79.931697
1885,40.47728,-79.954172
1886,40.481379,-79.937632
1887,40.478163,-79.949079
1888,40.481753,-79.940743
1889,40.475379,-79.93214
1890,40.478312,-79.944785
1891,40.480337,-79.942421
1892,40.48083,-79.936204
1893,40.477657,-79.94762
1894,40.479385,-79.943729
1895,40.481656,-79.939548
1896,40.479267,-79.943547
1897,40.393307,-79.808581
1898,40.393141,-79.807693
1899,40.393324,-79.809587
1900,40.438441,-79.986375
1901,40.437562,-79.986398
1902,40.436691,-79.986481
1903,40.479203,-79.919051
1904,40.476189,-79.920825
1905,40.477702,-79.919938
1906,40.433176,-79.884869
1907,40.43907,-79.879124
1908,40.443858,-79.876539
1909,40.44356,-79.876334
1910,40.443045,-79.876952
1911,40.442769,-79.876826
1912,40.444483,-79.875897
1913,40.441559,-79.877503
1914,40.437068,-79.880368
1915,40.440795,-79.877912
1916,40.440845,-79.963909
1917,40.441796,-79.962829
1918,40.442053,-79.962822
1919,40.440345,-79.964919
1920,40.440362,-79.965513
1921,40.440045,-79.967571
1922,40.44109,-79.96383
1923,40.428629,-79.918641
1924,40.428234,-79.918484
1925,40.430402,-79.917832
1926,40.431588,-79.918125
1927,40.427446,-79.918799
1928,40.443237,-79.89235
1929,40.445738,-79.891336
1930,40.445716,-79.89155
1931,40.441895,-79.892333
1932,40.444056,-79.892056
1933,40.444325,-79.892127
1934,40.478163,-79.760811
1935,40.484592,-79.767427
1936,40.485513,-79.769154
1937,40.491634,-79.784971
1938,40.48981,-79.779929
1939,40.480989,-79.76419
1940,40.486434,-79.771591
1941,40.490458,-79.783085
1942,40.475116,-79.786667
1943,40.46126,-79.81268
1944,40.466147,-79.824253
1945,40.460601,-79.811273
1946,40.46044,-79.811391
1947,40.462244,-79.814603
1948,40.462157,-79.814767
1949,40.463356,-79.802575
1950,40.463061,-79.802703
1951,40.467649,-79.793398
1952,40.460301,-79.807083
1953,40.466129,-79.822553
1954,40.477402,-79.785199
1955,40.46083,-79.804667
1956,40.460433,-79.807081
1957,40.460731,-79.804533
1958,40.463793,-79.818239
1959,40.461147,-79.812839
1960,40.464548,-79.820372
1961,40.460604,-79.889077
1962,40.461191,-79.891851
1963,40.460755,-79.889996
1964,40.478269,-79.899063
1965,40.477913,-79.899159
1966,40.472785,-79.888814
1967,40.470486,-79.887536
1968,40.47088,-79.888403
1969,40.471,-79.888272
1970,40.501512,-79.837546
1971,40.477684,-79.842841
1972,40.484971,-79.837547
1973,40.483958,-79.837319
1974,40.499027,-79.837629
1975,40.490464,-79.836268
1976,40.490285,-79.83607
1977,40.462054,-79.86599
1978,40.462145,-79.865565
1979,40.463597,-79.865563
1980,40.481843,-79.838166
1981,40.479891,-79.839458
1982,40.501547,-79.837803
1983,40.486651,-79.837446
1984,40.486375,-79.837255
1985,40.493362,-79.836355
1986,40.496238,-79.836942
1987,40.496108,-79.836672
1988,40.478907,-79.840792
1989,40.49356,-79.836635
1990,40.497467,-79.836994
1991,40.481591,-79.838049
1992,40.499048,-79.837395
1993,40.463596,-79.865816
1994,40.479698,-79.839405
1995,40.478684,-79.840833
1996,40.497305,-79.836737
1997,40.443222,-79.966196
1998,40.443356,-79.966349
1999,40.443512,-79.881287
2000,40.442664,-79.878722
2001,40.444889,-79.88533
2002,40.445328,-79.886758
2003,40.443172,-79.880096
2004,40.442256,-79.87751
2005,40.444495,-79.884149
2006,40.444486,-79.884597
2007,40.387624,-79.823462
2008,40.47214,-79.897414
2009,40.471841,-79.897541
2010,40.471587,-79.89806
2011,40.472423,-79.896722
2012,40.384854,-79.823694
2013,40.385545,-79.821753
2014,40.385317,-79.821752
2015,40.48338,-79.908181
2016,40.465204,-79.907545
2017,40.458914,-79.907999
2018,40.473981,-79.90819
2019,40.466895,-79.908696
2020,40.470024,-79.908778
2021,40.461431,-79.906187
2022,40.460139,-79.907129
2023,40.474263,-79.908508
2024,40.422254,-79.886236
2025,40.422186,-79.886118
2026,40.454754,-79.961938
2027,40.453969,-79.963124
2028,40.392776,-79.809845
2029,40.424466,-79.89634
2030,40.422992,-79.899008
2031,40.43406,-79.927545
2032,40.432478,-79.927483
2033,40.431159,-79.927435
2034,40.503365,-79.839442
2035,40.503452,-79.840043
2036,40.44501,-79.915632
2037,40.444643,-79.91577
2038,40.444403,-79.91752
2039,40.444153,-79.917915
2040,40.444687,-79.929031
2041,40.444621,-79.929356
2042,40.445197,-79.930612
2043,40.444037,-79.923867
2044,40.443841,-79.924222
2045,40.444074,-79.925928
2046,40.44395,-79.926125
2047,40.445933,-79.914463
2048,40.446305,-79.914338
2049,40.443953,-79.920842
2050,40.443786,-79.920182
2051,40.444139,-79.927772
2052,40.444052,-79.928153
2053,40.443979,-79.92203
2054,40.446544,-79.912905
2055,40.445141,-79.930023
2056,40.443805,-79.922234
2057,40.446756,-79.912652
2058,40.454001,-79.86702
2059,40.455084,-79.870972
2060,40.45277,-79.866909
2061,40.452887,-79.866743
2062,40.454245,-79.867941
2063,40.454226,-79.869127
2064,40.453937,-79.867335
2065,40.454049,-79.86927
2066,40.473862,-79.897581
